CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
EJ43595,Nevada,F,High School or Below,49825,$70.00,Corporate Auto,Two-Door Car,$336.00
QI37869,Oregon,F,College,51249.40841,$103.00,Personal Auto,SUV,$621.96
SX65826,Nevada,M,High School or Below,77265,$107.00,Personal Auto,SUV,$513.60
XO42145,California,M,High School or Below,51249.40841,$72.00,Corporate Auto,Four-Door Car,$779.63
WJ74851,California,M,College,12876,$107.00,Corporate Auto,Four-Door Car,$425.96
IG68709,Arizona,M,Bachelor,36431,$99.00,Personal Auto,Two-Door Car,$513.25
AC75391,Oregon,M,High School or Below,25927,$103.00,Personal Auto,SUV,$674.97
WO94087,Nevada,F,Bachelor,26811,$72.00,Personal Auto,Two-Door Car,$465.76
YJ69332,Oregon,F,High School or Below,41711,$90.00,Personal Auto,Four-Door Car,$351.29
WX87964,Arizona,F,College,35091,$74.00,Corporate Auto,Two-Door Car,$418.93
PD32641,Arizona,F,Bachelor,51249.40841,$87.00,Corporate Auto,Four-Door Car,$417.60
CK39096,Oregon,F,High School or Below,22081,$84.00,Personal Auto,Two-Door Car,$451.67
QV19964,Washington,M,High School or Below,29560,$62.00,Personal Auto,Four-Door Car,$297.60
BF72793,Oregon,M,College,31320,$72.00,Personal Auto,Four-Door Car,$293.87
WB12017,Oregon,M,High School or Below,51249.40841,$153.00,Personal Auto,SUV,"$1,027.00"
JO17193,Oregon,M,Doctor,33947,$66.00,Personal Auto,Four-Door Car,$192.21
AY84441,California,F,High School or Below,51249.40841,$62.00,Personal Auto,Two-Door Car,$446.40
JQ65500,California,F,College,21189,$66.00,Personal Auto,Two-Door Car,$316.80
OI29521,Washington,M,Bachelor,25905,$63.00,Personal Auto,Four-Door Car,$302.40
MJ51323,Oregon,M,High School or Below,51249.40841,$114.00,Personal Auto,SUV,$820.80
QI64880,Oregon,F,Bachelor,44988,$108.00,Corporate Auto,Two-Door Car,$518.40
HV93429,Oregon,F,College,33432,$90.00,Corporate Auto,Two-Door Car,$161.42
TA89713,Oregon,F,Bachelor,46503,$215.00,Personal Auto,Luxury SUV,"$1,032.00"
OB98149,California,M,Bachelor,51249.40841,$101.00,Corporate Auto,SUV,$973.79
LE65901,Oregon,F,Master,23636,$65.00,Personal Auto,Four-Door Car,$81.45
FF68864,Oregon,M,College,66429,$136.00,Personal Auto,Sports Car,$57.71
YX99200,Washington,F,College,11417,$63.00,Personal Auto,Two-Door Car,$302.40
LZ26801,Oregon,F,Bachelor,58082,$112.00,Personal Auto,SUV,$103.02
TA66375,Arizona,F,Bachelor,36523,$71.00,Personal Auto,Four-Door Car,$101.35
SC92090,Nevada,M,Bachelor,54710,$103.00,Personal Auto,Two-Door Car,$294.06
TK40018,California,F,High School or Below,73466,$102.00,Personal Auto,SUV,$204.74
ZD63451,Oregon,F,Bachelor,51643,$283.00,Corporate Auto,Luxury Car,"$1,358.40"
AO98601,Arizona,M,College,83846,$74.00,Personal Auto,Four-Door Car,$355.20
DT35588,Oregon,M,High School or Below,51249.40841,$169.00,Personal Auto,SUV,"$1,207.08"
VF87723,California,M,Bachelor,53338,$63.00,Personal Auto,Four-Door Car,$35.45
QP69826,Washington,NA,Bachelor,54500,$63.00,Corporate Auto,Two-Door Car,$302.40
UW37050,Oregon,M,College,60475,$107.00,Personal Auto,Four-Door Car,$513.60
UH62254,California,M,College,30658,$89.00,Personal Auto,Four-Door Car,$441.76
IA15979,Arizona,M,Bachelor,51249.40841,$102.00,Corporate Auto,SUV,$660.43
DB71122,Oregon,F,Bachelor,60420,$248.00,Personal Auto,Luxury SUV,$632.94
TM14491,Oregon,M,Bachelor,51249.40841,$65.00,Personal Auto,Two-Door Car,$312.00
OY94707,Washington,M,College,40598,$91.00,Personal Auto,Four-Door Car,$302.79
LN55080,California,F,Doctor,15144,$90.00,Personal Auto,Four-Door Car,$372.65
TZ47750,California,M,Bachelor,44428,$104.00,Personal Auto,SUV,$499.20
SJ74501,California,M,College,58297,$97.00,Special Auto,Four-Door Car,$647.04
LE26899,Oregon,F,Bachelor,42191,$74.00,Special Auto,Two-Door Car,$68.65
ML34366,Nevada,M,Master,26057,$74.00,Personal Auto,Four-Door Car,$523.89
EI45850,Arizona,F,Bachelor,26608,$73.00,Personal Auto,Two-Door Car,$234.23
LD75023,California,M,Doctor,51249.40841,$63.00,Personal Auto,Four-Door Car,$272.84
JW12998,California,M,College,66429,$136.00,Personal Auto,Sports Car,$57.71
LP47259,California,F,Bachelor,25970,$72.00,Personal Auto,Four-Door Car,$430.82
XD21246,Oregon,M,High School or Below,48268,$223.00,Personal Auto,Luxury SUV,"$1,605.60"
DW59142,California,F,High School or Below,24279,$126.00,Personal Auto,Sports Car,$604.80
KX54900,Arizona,M,High School or Below,51249.40841,$121.00,Corporate Auto,Sports Car,$871.20
XV83643,Oregon,F,High School or Below,51249.40841,$128.00,Personal Auto,SUV,$921.60
XY33610,Nevada,F,High School or Below,71879,$64.00,Corporate Auto,Two-Door Car,$9.16
GK48045,Arizona,M,Doctor,57760,$78.00,Special Auto,Four-Door Car,$223.95
ET79528,California,M,College,20976,$129.00,Personal Auto,Sports Car,$735.68
RA66180,Washington,M,College,97750,$65.00,Personal Auto,Four-Door Car,$303.00
BC66536,Washington,F,College,73245,$68.00,Personal Auto,Four-Door Car,$305.12
PN22481,California,M,College,23008,$79.00,Personal Auto,Four-Door Car,$80.66
XR95069,Washington,F,High School or Below,33837,$72.00,Corporate Auto,Two-Door Car,$305.58
IF38438,Arizona,F,High School or Below,84869,$85.00,Corporate Auto,Four-Door Car,$408.00
ZC62609,Oregon,M,College,51249.40841,$66.00,Corporate Auto,Two-Door Car,$316.80
FD64348,Washington,NA,Bachelor,29834,"$6,464.00",Personal Auto,Four-Door Car,$307.20
TA58285,Arizona,F,High School or Below,44695,$79.00,Personal Auto,Two-Door Car,$81.17
WV66165,Oregon,F,High School or Below,51249.40841,$77.00,Personal Auto,Four-Door Car,$554.40
YE27183,Oregon,M,High School or Below,23046,$65.00,Personal Auto,Two-Door Car,$1.69
TI47802,Oregon,M,High School or Below,51249.40841,$73.00,Personal Auto,Two-Door Car,$392.95
ZZ44902,Oregon,F,High School or Below,84811,$111.00,Personal Auto,SUV,$278.28
JD73594,Oregon,M,Bachelor,51249.40841,$91.00,Corporate Auto,Four-Door Car,$436.80
VW82067,California,F,Master,51249.40841,$69.00,Personal Auto,Two-Door Car,$331.20
JS55721,Arizona,M,High School or Below,40117,$108.00,Personal Auto,Two-Door Car,$750.08
ZB62469,Oregon,M,Bachelor,72140,$87.00,Personal Auto,Four-Door Car,$417.60
HZ74609,Washington,F,Master,97131,"$6,464.00",Personal Auto,Four-Door Car,$307.20
TJ76363,California,M,College,12495,$65.00,Personal Auto,Four-Door Car,$312.00
QZ58370,California,M,High School or Below,51249.40841,$67.00,Corporate Auto,Two-Door Car,$482.40
RF44930,Oregon,F,Bachelor,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
VJ44100,Arizona,F,Doctor,36495,$133.00,Corporate Auto,SUV,$229.93
KN13494,Nevada,F,Bachelor,86801,$98.00,Personal Auto,Four-Door Car,$371.11
NL80137,California,M,College,52679,$62.00,Personal Auto,Four-Door Car,$118.00
NZ57065,California,M,Master,90804,$113.00,Personal Auto,Sports Car,$434.10
NM42917,Washington,F,Master,97131,"$6,464.00",Personal Auto,Four-Door Car,$307.20
RR68322,Oregon,F,College,14262,$90.00,Personal Auto,Four-Door Car,$290.43
OF78862,Oregon,M,Bachelor,36844,$73.00,Personal Auto,Four-Door Car,$283.97
SC93784,Arizona,F,College,58703,$127.00,Personal Auto,SUV,$227.92
CM59084,Nevada,M,High School or Below,65162,$86.00,Personal Auto,Four-Door Car,$134.43
QA41558,Oregon,F,College,54964,$99.00,Personal Auto,Four-Door Car,$525.52
SD62061,Oregon,M,Bachelor,61401,$69.00,Personal Auto,Four-Door Car,$144.44
VP13613,Oregon,F,High School or Below,25147,$101.00,Corporate Auto,SUV,$694.60
HF96939,Oregon,F,Master,73536,$67.00,Personal Auto,Two-Door Car,$172.52
DU18362,Oregon,F,High School or Below,24860,$73.00,Personal Auto,Four-Door Car,$350.40
UG34438,California,M,Bachelor,65404,$99.00,Personal Auto,Four-Door Car,$300.70
XQ19793,Oregon,M,High School or Below,34510,$81.00,Personal Auto,Four-Door Car,$388.80
OB77084,California,M,Bachelor,51249.40841,$108.00,Corporate Auto,Two-Door Car,$777.60
LK74984,Washington,F,College,44552,$137.00,Personal Auto,SUV,$311.10
JE13986,Arizona,M,High School or Below,20993,$133.00,Personal Auto,SUV,$638.40
QR15221,Oregon,F,Bachelor,51249.40841,$61.00,Personal Auto,Two-Door Car,$292.80
LD49835,Washington,M,High School or Below,21190,$65.00,Personal Auto,Four-Door Car,$312.00
EK19337,Arizona,F,College,62587,$86.00,Personal Auto,Four-Door Car,$412.80
GD55093,Washington,F,High School or Below,22562,$65.00,Personal Auto,Two-Door Car,$312.00
RX19151,California,M,High School or Below,73345,$107.00,Personal Auto,SUV,$513.60
TJ30354,Oregon,F,High School or Below,51249.40841,$83.00,Personal Auto,Four-Door Car,$989.11
TA75663,California,F,Master,22705,$239.00,Personal Auto,Luxury SUV,"$1,294.70"
WG15841,Washington,M,Bachelor,67137,$111.00,Personal Auto,SUV,$314.88
LO68739,Oregon,F,Bachelor,22627,$67.00,Personal Auto,Four-Door Car,$321.60
BE61743,California,F,Master,38702,$101.00,Personal Auto,SUV,$253.36
EG56026,California,M,Bachelor,26790,$71.00,Personal Auto,Two-Door Car,$340.80
VF21395,Arizona,F,Bachelor,64859,$96.00,Personal Auto,Four-Door Car,$266.95
SI11249,Washington,M,Bachelor,86657,$103.00,Personal Auto,Sports Car,$316.23
PU95227,Nevada,F,High School or Below,69263,$81.00,Personal Auto,Two-Door Car,$494.85
VO87785,Oregon,M,Bachelor,82655,$66.00,Personal Auto,Two-Door Car,$316.80
FS29897,California,F,High School or Below,29401,$65.00,Personal Auto,Four-Door Car,$312.00
JG36165,Washington,M,Bachelor,22853,$87.00,Personal Auto,Four-Door Car,$316.36
SJ42058,Arizona,F,College,26480,$63.00,Personal Auto,Two-Door Car,$378.70
CU13711,Oregon,F,High School or Below,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
GT65065,California,M,Bachelor,51249.40841,$83.00,Personal Auto,Two-Door Car,$904.39
LO77543,Oregon,F,High School or Below,73268,$84.00,Personal Auto,Four-Door Car,$93.62
UQ85283,Oregon,F,Doctor,95579,$67.00,Personal Auto,Four-Door Car,$308.63
QA49556,Oregon,F,Master,42142,$112.00,Personal Auto,Sports Car,$396.18
GE29173,Washington,M,College,72302,$66.00,Special Auto,Two-Door Car,$316.80
DF21541,California,M,Bachelor,41279,$115.00,Personal Auto,Sports Car,$251.43
JL59571,Washington,M,Master,23401,$66.00,Personal Auto,Four-Door Car,$316.80
DF94525,Nevada,M,Bachelor,51249.40841,$128.00,Corporate Auto,SUV,"$1,448.99"
YO58424,Arizona,F,College,23170,$71.00,Personal Auto,Four-Door Car,$340.80
UF32671,Oregon,F,Bachelor,17343,$63.00,Corporate Auto,Two-Door Car,$208.66
HO92982,Oregon,M,College,25854,$68.00,Personal Auto,Four-Door Car,$396.28
MZ24175,Oregon,M,College,46900,$66.00,Corporate Auto,Four-Door Car,$316.80
YD48962,Washington,F,College,57338,$66.00,Personal Auto,Four-Door Car,$316.80
RI52095,California,M,High School or Below,85355,$71.00,Personal Auto,Two-Door Car,$458.57
MF18493,Arizona,F,College,21604,$79.00,Personal Auto,Four-Door Car,$379.20
EP61084,Arizona,M,High School or Below,51249.40841,$107.00,Personal Auto,SUV,$513.60
EN38348,Washington,M,High School or Below,51878,$66.00,Personal Auto,Four-Door Car,$316.80
FG46258,California,M,College,51249.40841,$73.00,Personal Auto,Two-Door Car,$350.40
LS98306,Nevada,F,High School or Below,68776,$80.00,Personal Auto,Four-Door Car,$87.86
PZ47477,Oregon,F,High School or Below,45039,$96.00,Personal Auto,Four-Door Car,$192.14
LT32391,Washington,F,College,16483,$90.00,Corporate Auto,Two-Door Car,$320.52
KK30016,Nevada,M,High School or Below,64113,$117.00,Special Auto,Four-Door Car,$561.60
OA89218,Arizona,M,High School or Below,41829,$76.00,Personal Auto,Two-Door Car,$416.37
CY47265,California,F,Master,21514,$62.00,Personal Auto,Two-Door Car,$257.25
ZI47663,Nevada,M,Master,27722,$69.00,Personal Auto,Four-Door Car,$331.20
GO14008,Nevada,F,College,21506,$151.00,Personal Auto,Sports Car,$826.66
BC43958,Oregon,F,High School or Below,10312,$78.00,Personal Auto,Four-Door Car,$486.28
AI61368,Arizona,F,Bachelor,73054,$106.00,Personal Auto,SUV,$419.37
UF37831,Oregon,F,Bachelor,73775,$67.00,Personal Auto,Four-Door Car,$321.60
PO90615,California,M,High School or Below,44788,$61.00,Corporate Auto,Four-Door Car,$386.03
GY74661,Nevada,F,High School or Below,22510,$95.00,Personal Auto,Four-Door Car,$456.00
MX50302,Arizona,M,Master,54613,$213.00,Personal Auto,Luxury SUV,$731.56
TC84427,Arizona,F,High School or Below,25965,$65.00,Personal Auto,Four-Door Car,$329.21
IQ82914,Oregon,F,College,34911,$105.00,Personal Auto,SUV,$126.78
TY74870,Oregon,M,Bachelor,78618,$66.00,Special Auto,Two-Door Car,$225.58
II83628,Oregon,F,High School or Below,61080,$66.00,Personal Auto,Four-Door Car,$294.28
ZR77995,Oregon,F,Master,60415,$62.00,Personal Auto,Two-Door Car,$72.67
QT89604,California,F,Master,25143,$66.00,Corporate Auto,Four-Door Car,$8.74
AB21519,California,M,College,41045,$64.00,Personal Auto,Four-Door Car,$394.58
MP47256,California,M,College,97729,$95.00,Personal Auto,Four-Door Car,$97.18
MA47641,Arizona,F,High School or Below,55702,$61.00,Personal Auto,Four-Door Car,$151.13
GQ20713,California,F,College,93272,$95.00,Personal Auto,Four-Door Car,$281.11
WW87934,California,M,Bachelor,23665,$67.00,Personal Auto,Four-Door Car,$404.82
HF75276,Oregon,M,High School or Below,20228,$101.00,Personal Auto,SUV,$523.82
ET64028,Nevada,F,College,38713,$66.00,Personal Auto,Four-Door Car,$316.80
QA41472,Arizona,F,Bachelor,23815,$73.00,Personal Auto,Four-Door Car,$424.33
OZ92426,Nevada,F,High School or Below,51249.40841,$93.00,Personal Auto,Four-Door Car,$446.40
UM69933,California,F,High School or Below,47221,$99.00,Personal Auto,Two-Door Car,$475.20
RQ11502,Oregon,M,Bachelor,34495,$113.00,Personal Auto,SUV,$389.67
TX98128,Oregon,M,College,46264,$62.00,Corporate Auto,Four-Door Car,$199.37
XY52165,Nevada,M,College,46051,$63.00,Personal Auto,Two-Door Car,$302.40
GB39003,Nevada,F,Bachelor,23975,$128.00,Corporate Auto,SUV,$614.40
VH43367,California,F,College,51249.40841,$74.00,Personal Auto,Four-Door Car,$580.89
KG81168,Arizona,F,College,78561,$74.00,Personal Auto,Two-Door Car,$355.20
WU14549,California,M,High School or Below,51249.40841,$90.00,Personal Auto,Two-Door Car,$432.00
XB17553,California,F,High School or Below,61402,$63.00,Special Auto,Four-Door Car,$302.40
MY88518,Arizona,M,Bachelor,65090,$71.00,Personal Auto,Four-Door Car,$74.00
XE18554,Nevada,M,Master,88495,$108.00,Personal Auto,Two-Door Car,$535.93
NY97446,Nevada,M,Bachelor,52797,$104.00,Personal Auto,Sports Car,$88.17
VT96364,Nevada,M,Doctor,31278,$92.00,Personal Auto,Two-Door Car,$441.60
HF88410,California,F,Bachelor,24177,$92.00,Personal Auto,Four-Door Car,$441.60
DP92488,Oregon,F,High School or Below,96339,$68.00,Corporate Auto,Four-Door Car,$293.21
VC54081,California,M,Bachelor,68164,$119.00,Personal Auto,Four-Door Car,$222.58
CE94751,Washington,NA,High School or Below,36765,$66.00,Personal Auto,Four-Door Car,$320.85
VM85856,Washington,F,Doctor,74592,$67.00,Personal Auto,Two-Door Car,$321.60
EH37385,Oregon,F,College,51249.40841,$63.00,Special Auto,Four-Door Car,$117.74
FI45719,California,M,College,51249.40841,$70.00,Personal Auto,Two-Door Car,$524.84
SB79528,Oregon,F,Master,34990,$65.00,Personal Auto,Four-Door Car,$42.69
WH81461,Arizona,F,Master,22849,$109.00,Personal Auto,Sports Car,$523.20
UD47050,Arizona,M,Doctor,32893,$63.00,Personal Auto,Four-Door Car,$174.09
XZ17273,Oregon,M,College,51249.40841,$73.00,Corporate Auto,Two-Door Car,$350.40
XR97812,Nevada,M,College,51249.40841,$111.00,Personal Auto,SUV,"$1,186.97"
BW88060,Oregon,M,High School or Below,26876,$76.00,Corporate Auto,Four-Door Car,$364.80
CP32818,Nevada,M,Bachelor,71663,$74.00,Corporate Auto,Four-Door Car,$84.49
CM52565,California,M,College,51249.40841,$69.00,Personal Auto,Four-Door Car,$331.20
YP40334,California,F,High School or Below,16994,$112.00,Personal Auto,SUV,$806.40
KD63998,Oregon,M,Bachelor,64270,$117.00,Personal Auto,Sports Car,$46.10
VC77127,Nevada,F,High School or Below,51249.40841,$83.00,Corporate Auto,Four-Door Car,$597.60
AM30008,Oregon,F,Doctor,51249.40841,$145.00,Personal Auto,SUV,$358.77
PC83755,California,M,College,56342,$69.00,Personal Auto,Four-Door Car,$331.20
XS22323,California,F,High School or Below,51249.40841,$70.00,Personal Auto,Four-Door Car,$837.44
ST27958,California,M,High School or Below,28327,$185.00,Personal Auto,Luxury Car,$888.00
BH23017,Oregon,M,High School or Below,95697,$61.00,Personal Auto,Two-Door Car,$114.27
OD18225,Arizona,M,High School or Below,26876,$76.00,Personal Auto,Four-Door Car,$364.80
VE31507,Washington,M,College,10621,$67.00,Personal Auto,Four-Door Car,$321.60
NR18672,Nevada,F,Bachelor,51249.40841,$61.00,Personal Auto,Two-Door Car,$657.81
DM76654,California,M,College,32918,$84.00,Personal Auto,Four-Door Car,$403.20
YY11432,Oregon,F,High School or Below,51249.40841,$71.00,Personal Auto,Four-Door Car,$447.33
GK67747,Nevada,M,High School or Below,63127,$74.00,Personal Auto,Two-Door Car,$174.29
XA75063,California,M,College,22022,$136.00,Personal Auto,SUV,$979.20
PQ13422,Oregon,F,High School or Below,51725,$138.00,Personal Auto,SUV,$159.00
NA89685,Washington,M,College,10621,$67.00,Special Auto,Four-Door Car,$321.60
AL35726,Oregon,F,College,39719,$131.00,Personal Auto,Sports Car,$628.80
WO70078,Nevada,M,College,58194,$84.00,Personal Auto,Four-Door Car,$451.00
CA56041,Oregon,M,College,61990,$72.00,Personal Auto,Four-Door Car,$48.88
HI41970,Oregon,F,College,41479,$94.00,Personal Auto,Two-Door Car,$19.58
AU46443,Oregon,F,Bachelor,97899,$95.00,Personal Auto,Four-Door Car,$3.77
WC35554,Nevada,F,College,63878,$113.00,Personal Auto,SUV,$370.29
JR10216,Oregon,F,High School or Below,68671,$70.00,Special Auto,Two-Door Car,$8.08
OH11674,Nevada,F,Bachelor,51249.40841,$102.00,Personal Auto,SUV,"$1,179.00"
US85318,Oregon,M,College,34640,$117.00,Personal Auto,Sports Car,$466.32
FS19862,California,F,Bachelor,21959,$71.00,Corporate Auto,Four-Door Car,$340.80
ZP80713,Arizona,F,Bachelor,51584,$69.00,Corporate Auto,Two-Door Car,$368.92
OK50159,Oregon,F,Bachelor,65744,$62.00,Corporate Auto,Four-Door Car,$166.51
TP54769,Arizona,F,Bachelor,25198,$118.00,Personal Auto,SUV,$566.40
FS49381,Arizona,F,Master,79663,$69.00,Personal Auto,Two-Door Car,$263.96
DQ79499,Arizona,F,Bachelor,31071,$111.00,Personal Auto,Sports Car,$215.23
VH31965,California,F,Bachelor,39452,$131.00,Corporate Auto,SUV,$398.19
VO25602,Oregon,F,Bachelor,25813,$61.00,Personal Auto,Four-Door Car,$205.33
EP93369,Oregon,F,Doctor,59965,$131.00,Personal Auto,SUV,$905.03
DQ45854,Washington,M,Bachelor,40783,$67.00,Personal Auto,Four-Door Car,$321.60
QG15661,Nevada,F,College,98701,$94.00,Personal Auto,Four-Door Car,$79.62
YA80645,Arizona,F,College,51249.40841,$121.00,Personal Auto,Sports Car,$871.20
TW16499,Oregon,F,College,64388,$68.00,Personal Auto,Four-Door Car,$12.39
UP97629,Oregon,M,College,66841,$62.00,Personal Auto,Four-Door Car,$123.44
NU42684,Oregon,F,High School or Below,33738,$74.00,Corporate Auto,Four-Door Car,$304.39
EM85557,California,M,Bachelor,43334,$95.00,Corporate Auto,Two-Door Car,$614.37
BM69818,California,F,College,51249.40841,$91.00,Personal Auto,Four-Door Car,$245.67
HK15299,Nevada,F,College,83431,$84.00,Personal Auto,Four-Door Car,$403.20
NP88496,Washington,F,College,54292,$67.00,Personal Auto,Four-Door Car,$321.60
SB99002,Oregon,M,Bachelor,51249.40841,$79.00,Personal Auto,Four-Door Car,$379.20
ZH42145,California,M,High School or Below,38210,$69.00,Personal Auto,Four-Door Car,$383.04
JG30837,Nevada,F,High School or Below,51249.40841,$67.00,Personal Auto,Four-Door Car,$482.40
AC22873,Oregon,F,Bachelor,49734,$69.00,Corporate Auto,Four-Door Car,$154.75
RO85831,Washington,F,High School or Below,50148,$65.00,Corporate Auto,Four-Door Car,$323.49
NN65845,Oregon,M,College,11689,$117.00,Corporate Auto,SUV,$561.60
RZ27571,Arizona,F,High School or Below,17120,$125.00,Special Auto,SUV,$717.29
GH31557,Oregon,M,High School or Below,82157,$188.00,Corporate Auto,Luxury Car,"$1,353.60"
MK73855,Washington,F,Bachelor,21603,$68.00,Personal Auto,Four-Door Car,$326.40
IO27771,Washington,F,Bachelor,25544,$68.00,Personal Auto,Four-Door Car,$326.40
HB99061,California,M,High School or Below,98121,$67.00,Personal Auto,Two-Door Car,$383.66
HQ82089,Washington,F,High School or Below,32314,$68.00,Personal Auto,Four-Door Car,$326.40
JN72184,Oregon,F,College,89382,$112.00,Corporate Auto,Four-Door Car,$573.99
WQ46946,Arizona,F,High School or Below,97742,$132.00,Corporate Auto,SUV,$199.59
WJ44028,Arizona,F,High School or Below,51249.40841,$114.00,Personal Auto,Four-Door Car,$820.80
WH77063,Oregon,M,College,51249.40841,$73.00,Corporate Auto,Four-Door Car,$525.60
FI13966,California,F,College,77153,$99.00,Personal Auto,Four-Door Car,$355.64
AQ46199,California,M,Master,94590,$81.00,Personal Auto,Two-Door Car,$388.80
WV69362,Arizona,F,High School or Below,74163,$108.00,Personal Auto,Four-Door Car,$518.40
RJ90816,Oregon,F,High School or Below,40450,$287.00,Personal Auto,Luxury SUV,"$1,377.60"
NH19236,Oregon,M,High School or Below,51249.40841,$71.00,Personal Auto,Two-Door Car,$511.20
VW88911,Arizona,F,High School or Below,51249.40841,$99.00,Corporate Auto,Two-Door Car,$475.20
NV14535,California,F,College,33243,$85.00,Personal Auto,Four-Door Car,$24.56
BM66931,Arizona,M,Master,51249.40841,$64.00,Personal Auto,Four-Door Car,$199.79
JW24035,Oregon,M,High School or Below,51249.40841,$114.00,Corporate Auto,Four-Door Car,$820.80
PG82270,Nevada,M,High School or Below,20228,$101.00,Personal Auto,SUV,$523.82
RW65101,Arizona,F,High School or Below,92801,$100.00,Personal Auto,SUV,$407.05
QO79771,Oregon,M,College,51249.40841,$69.00,Personal Auto,Four-Door Car,$407.00
EC44438,California,M,College,36845,$74.00,Personal Auto,Four-Door Car,$355.20
MW54213,California,F,College,51249.40841,$63.00,Personal Auto,Four-Door Car,$503.20
ZN33412,California,F,Master,72330,$81.00,Personal Auto,Four-Door Car,$126.51
HZ56678,Nevada,F,Bachelor,19352,$65.00,Personal Auto,Four-Door Car,$724.46
AN36757,Arizona,M,College,51249.40841,$62.00,Personal Auto,Four-Door Car,$297.60
NB54665,Arizona,F,College,25073,$79.00,Personal Auto,Four-Door Car,$379.20
MG99229,Oregon,F,High School or Below,20261,$72.00,Personal Auto,Four-Door Car,$345.60
MX76292,Oregon,M,Master,66851,$92.00,Personal Auto,Four-Door Car,$408.55
EJ90880,Arizona,F,High School or Below,43860,$65.00,Corporate Auto,Four-Door Car,$156.12
WO95180,Oregon,M,College,51249.40841,$180.00,Corporate Auto,Luxury Car,"$1,777.47"
BU53191,California,F,Doctor,48019,$64.00,Corporate Auto,Four-Door Car,$137.67
ZK54897,California,M,College,28786,$71.00,Personal Auto,Four-Door Car,$345.62
PP48389,California,F,High School or Below,22283,$65.00,Corporate Auto,Four-Door Car,$572.07
XD29421,Arizona,F,Bachelor,34133,$111.00,Personal Auto,SUV,$226.97
OP26403,Arizona,M,Master,60880,$119.00,Personal Auto,Two-Door Car,$109.91
XK15687,California,F,Bachelor,51249.40841,$196.00,Personal Auto,Sports Car,$940.80
ED29955,Oregon,M,High School or Below,48115,$192.00,Personal Auto,Luxury Car,"$1,382.40"
QT84720,California,F,College,32017,$62.00,Personal Auto,Four-Door Car,$297.60
ZH35315,Oregon,F,High School or Below,58518,$136.00,Personal Auto,SUV,$323.64
EE76374,California,M,Bachelor,61542,$67.00,Personal Auto,Four-Door Car,$321.60
SH51981,Oregon,F,Bachelor,56761,$73.00,Corporate Auto,Two-Door Car,$85.15
BS13111,California,M,College,22976,$66.00,Personal Auto,Four-Door Car,$345.95
JP12645,Nevada,F,High School or Below,51249.40841,$72.00,Personal Auto,Four-Door Car,$709.08
ZF28570,Washington,M,College,70301,$67.00,Personal Auto,Four-Door Car,$328.94
UU93074,Arizona,M,Bachelor,51249.40841,$66.00,Personal Auto,Four-Door Car,$315.95
SZ60450,Arizona,M,Bachelor,44428,$104.00,Personal Auto,SUV,$499.20
HL63895,Nevada,M,Bachelor,52361,$102.00,Personal Auto,Four-Door Car,$645.95
UD27196,California,M,College,32435,$297.00,Personal Auto,Luxury Car,"$1,767.35"
OU53351,California,M,High School or Below,40272,$86.00,Personal Auto,Two-Door Car,$23.39
SX50964,Arizona,M,Master,30492,$61.00,Personal Auto,Four-Door Car,$171.38
RP30093,Arizona,M,High School or Below,51524,$244.00,Personal Auto,Luxury Car,"$1,171.20"
BK73302,Arizona,M,College,36635,$63.00,Corporate Auto,Four-Door Car,$302.40
CS93971,Arizona,F,Bachelor,83389,$65.00,Corporate Auto,Two-Door Car,$209.26
RG13940,Oregon,F,Bachelor,63035,$153.00,Personal Auto,SUV,$734.40
ZG94155,California,M,Bachelor,61638,$82.00,Corporate Auto,Four-Door Car,$544.34
QN15356,Arizona,F,College,21073,$106.00,Personal Auto,SUV,$508.80
MZ16820,California,F,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$326.40
DO98345,Oregon,M,Bachelor,51249.40841,$82.00,Personal Auto,Two-Door Car,$192.76
PA48777,Arizona,M,College,51249.40841,$74.00,Personal Auto,Four-Door Car,$532.80
UK76814,Nevada,M,High School or Below,86811,$102.00,Corporate Auto,Four-Door Car,$489.60
SR30440,Oregon,M,High School or Below,72517,$82.00,Personal Auto,Two-Door Car,$371.46
XE66367,Washington,F,High School or Below,25965,"$5,353.00",Personal Auto,Four-Door Car,$329.21
SZ70655,Oregon,F,Doctor,84424,$66.00,Personal Auto,Four-Door Car,$231.54
UV54502,California,F,College,43383,$109.00,Personal Auto,SUV,$757.59
DK98861,Oregon,M,High School or Below,96306,$95.00,Special Auto,Four-Door Car,$185.36
JX14364,California,F,College,51249.40841,$61.00,Corporate Auto,Two-Door Car,$292.80
LI85491,Washington,F,High School or Below,51249.40841,$69.00,Personal Auto,Four-Door Car,$331.20
JY87538,Arizona,F,College,94125,$109.00,Personal Auto,SUV,$341.68
VE55982,Oregon,M,College,39778,$112.00,Personal Auto,SUV,$806.40
WK99918,Oregon,F,High School or Below,51249.40841,$101.00,Personal Auto,SUV,$727.20
XP16538,Oregon,F,College,91871,$102.00,Personal Auto,SUV,$346.85
