File,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount
file1.csv,RI24911,Arizona,M,College,750745.54%,60920,64.0,1/0/00,Personal Auto,Two-Door Car,231.201886
file1.csv,KO26461,Arizona,M,High School or Below,3226985.14%,41520,90.0,1/0/00,Personal Auto,Four-Door Car,289.904105
file1.csv,HI14283,Oregon,F,Bachelor,565703.16%,0,152.0,1/0/00,Personal Auto,SUV,729.6
file1.csv,PT50227,Arizona,M,High School or Below,506175.79%,0,68.0,1/0/00,Personal Auto,Two-Door Car,326.4
file1.csv,BH36570,California,M,Bachelor,591278.38%,72208,73.0,1/0/00,Personal Auto,Two-Door Car,350.4
file1.csv,TX17484,California,F,Bachelor,1518227.98%,53863,63.0,1/0/00,Personal Auto,Four-Door Car,105.765111
file1.csv,CT41158,Washington,M,College,1074703.09%,66446,136.0,1/0/00,Corporate Auto,SUV,639.464548
file1.csv,AO87348,Washington,M,College,205062.35%,0,61.0,1/0/00,Personal Auto,Four-Door Car,292.8
file1.csv,DE55857,Washington,F,Bachelor,246544.49%,64997,63.0,1/1/00,Personal Auto,Four-Door Car,383.442328
file1.csv,LF66923,Nevada,F,High School or Below,534312.13%,64460,66.0,1/0/00,Corporate Auto,Two-Door Car,316.8
file1.csv,CN24514,Arizona,F,College,811982.91%,46618,67.0,1/0/00,Personal Auto,Four-Door Car,99.085943
file1.csv,UW32074,Oregon,F,College,460526.52%,0,64.0,1/0/00,Corporate Auto,Four-Door Car,307.2
file1.csv,HP36979,California,M,College,640878.56%,49988,84.0,1/5/00,Personal Auto,Two-Door Car,566.935022
file1.csv,PP40919,California,F,College,237653.35%,0,91.0,1/5/00,Personal Auto,Two-Door Car,436.8
file1.csv,RO73268,California,M,Bachelor,321107.00%,16269,86.0,1/0/00,Corporate Auto,Two-Door Car,412.8
file1.csv,HO61691,Arizona,F,Bachelor,509452.23%,72006,64.0,1/0/00,Personal Auto,Four-Door Car,307.2
file1.csv,BS13062,Arizona,F,High School or Below,2575527.82%,0,81.0,1/2/00,Personal Auto,Four-Door Car,388.8
file1.csv,FO35655,Oregon,M,Bachelor,867222.97%,0,245.0,1/0/00,Corporate Auto,Luxury SUV,2345.413441
file1.csv,HR10526,California,M,Master,804473.07%,44320,67.0,1/0/00,Personal Auto,Four-Door Car,321.6
file1.csv,IA63417,Arizona,F,High School or Below,400151.91%,19782,108.0,1/0/00,Personal Auto,Two-Door Car,773.470977
file1.csv,BH35016,Nevada,F,Bachelor,1670611.70%,63933,70.0,1/0/00,Personal Auto,Two-Door Car,424.883448
file1.csv,PK52952,Arizona,M,Doctor,854441.11%,28224,109.0,1/0/00,Personal Auto,SUV,523.2
file1.csv,OD76309,Washington,F,College,780531.29%,21073,106.0,1/1/00,Personal Auto,SUV,508.8
file1.csv,IL28481,Oregon,M,Bachelor,611275.69%,63243,77.0,1/0/00,Personal Auto,Four-Door Car,364.240307
file1.csv,GY55092,Nevada,M,High School or Below,477294.38%,20993,133.0,1/0/00,Personal Auto,SUV,638.4
file1.csv,UF33451,Oregon,F,Bachelor,1097909.56%,94827,135.0,1/0/00,Personal Auto,SUV,354.729129
file1.csv,CF15558,California,F,Master,500426.38%,39161,63.0,1/1/00,Personal Auto,Two-Door Car,283.995953
file1.csv,JM62924,Washington,M,Bachelor,1322304.38%,37534,84.0,1/2/00,Personal Auto,Four-Door Car,403.2
file1.csv,EM66435,Oregon,F,Bachelor,262331.54%,80210,65.0,1/0/00,Corporate Auto,Four-Door Car,20.543176
file1.csv,QX45933,California,M,Bachelor,1784019.56%,0,62.0,1/0/00,Personal Auto,Four-Door Car,385.115437
file1.csv,JI71369,California,F,College,510611.18%,30110,64.0,1/0/00,Personal Auto,Four-Door Car,140.165035
file1.csv,JU93290,Arizona,F,College,1793060.45%,21708,68.0,1/0/00,Personal Auto,Four-Door Car,326.4
file1.csv,GU66096,Arizona,M,High School or Below,545734.26%,94731,67.0,1/0/00,Personal Auto,Four-Door Car,321.6
file1.csv,UC33108,California,M,Bachelor,656364.41%,32375,83.0,1/0/00,Personal Auto,Four-Door Car,398.4
file1.csv,LW93867,Oregon,M,College,481252.52%,16531,63.0,1/0/00,Corporate Auto,Four-Door Car,102.879769
file1.csv,OU78470,Arizona,F,Master,2932804.19%,32006,94.0,1/0/00,Corporate Auto,Four-Door Car,56.868289
file1.csv,XW90265,Arizona,F,Bachelor,577352.07%,81676,72.0,1/0/00,Personal Auto,Two-Door Car,463.158502
file1.csv,HS67749,California,M,College,684711.89%,71038,86.0,1/0/00,Corporate Auto,Four-Door Car,205.444066
file1.csv,VZ51506,Arizona,F,High School or Below,359531.29%,0,103.0,1/0/00,Corporate Auto,Sports Car,741.6
file1.csv,UI64281,Nevada,F,Master,2285561.21%,20832,65.0,1/0/00,Personal Auto,Two-Door Car,56.371967
file1.csv,AE98193,Washington,M,High School or Below,785941.46%,0,113.0,1/0/00,Personal Auto,SUV,813.6
file1.csv,AZ74055,Oregon,M,High School or Below,411557.74%,52405,103.0,1/0/00,Personal Auto,Four-Door Car,494.4
file1.csv,XS76911,Arizona,F,High School or Below,502963.88%,0,133.0,1/0/00,Personal Auto,Sports Car,795.864079
file1.csv,AY40674,Washington,F,Bachelor,482141.85%,26583,1005.0,1/4/00,Personal Auto,SUV,614.4
file1.csv,NA12740,Oregon,M,Master,500431.05%,25486,65.0,1/0/00,Special Auto,Two-Door Car,72.438681
file1.csv,UA84837,Arizona,M,College,863005.39%,24065,111.0,1/0/00,Corporate Auto,Four-Door Car,532.8
file1.csv,DJ51510,Arizona,F,High School or Below,932208.51%,70435,116.0,1/0/00,Personal Auto,Four-Door Car,67.881546
file1.csv,VM58985,California,M,College,1672756.06%,0,76.0,1/2/00,Personal Auto,Two-Door Car,402.636829
file1.csv,OH60605,Oregon,F,High School or Below,365253.24%,39679,92.0,1/0/00,Personal Auto,Two-Door Car,641.388616
file1.csv,UO98052,Nevada,M,College,615860.12%,0,89.0,1/0/00,Personal Auto,Four-Door Car,342.481173
file1.csv,NC53424,California,M,Bachelor,437608.40%,0,69.0,1/4/00,Personal Auto,Two-Door Car,331.2
file1.csv,LQ13873,Nevada,M,High School or Below,556945.62%,53565,71.0,1/1/00,Personal Auto,Four-Door Car,340.8
file1.csv,LA97014,Washington,M,Bachelor,257651.30%,37574,66.0,1/1/00,Personal Auto,Two-Door Car,412.101933
file1.csv,NB79936,Washington,M,Bachelor,834698.32%,48259,108.0,1/0/00,Personal Auto,Two-Door Car,73.700573
file1.csv,NT89061,Arizona,F,High School or Below,632392.39%,78532,78.0,1/0/00,Personal Auto,Four-Door Car,374.4
file1.csv,AF10970,Arizona,F,Bachelor,597314.34%,96163,73.0,1/0/00,Corporate Auto,Four-Door Car,350.4
file1.csv,ZG48513,California,M,Bachelor,470667.70%,0,72.0,1/0/00,Personal Auto,Four-Door Car,345.6
file1.csv,JQ59145,California,M,High School or Below,809341.03%,0,114.0,1/1/00,Personal Auto,Sports Car,722.024742
file1.csv,FE84989,Washington,M,College,503574.46%,72672,63.0,1/0/00,Personal Auto,Four-Door Car,259.361117
file1.csv,JT52858,Oregon,F,Bachelor,902786.72%,99002,112.0,1/1/00,Personal Auto,Four-Door Car,537.6
file1.csv,MC62068,California,M,High School or Below,728888.48%,79494,91.0,1/0/00,Personal Auto,Four-Door Car,396.295614
file1.csv,EU27538,Oregon,M,Master,1804247.94%,35704,225.0,1/0/00,Personal Auto,Luxury Car,358.281562
file1.csv,RH42306,Arizona,F,Bachelor,499206.30%,0,71.0,1/0/00,Corporate Auto,Four-Door Car,653.388564
file1.csv,US23612,Oregon,F,High School or Below,910226.78%,26049,118.0,1/0/00,Personal Auto,Two-Door Car,121.032372
file1.csv,WV76014,Arizona,M,Doctor,254040.77%,70125,64.0,1/0/00,Special Auto,Four-Door Car,92.813396
file1.csv,RK96223,California,M,College,1294189.19%,52369,110.0,1/1/00,Personal Auto,SUV,528
file1.csv,MF82000,Washington,F,Bachelor,236534.86%,0,66.0,1/2/00,Special Auto,Four-Door Car,159.636956
file1.csv,FM46980,Arizona,M,College,572076.51%,41770,72.0,1/0/00,Personal Auto,Four-Door Car,476.156957
file1.csv,SY56792,Oregon,M,High School or Below,703553.41%,0,101.0,1/0/00,Corporate Auto,Four-Door Car,727.2
file1.csv,RF61565,California,M,College,263697.77%,31911,67.0,1/0/00,Personal Auto,Four-Door Car,321.6
file1.csv,IM94808,Nevada,M,Bachelor,539583.20%,70051,68.0,1/0/00,Corporate Auto,Four-Door Car,42.078345
file1.csv,VI14730,Oregon,M,High School or Below,838263.01%,19683,117.0,1/1/00,Personal Auto,Sports Car,561.6
file1.csv,YR34119,Washington,F,College,3116174.52%,30916,112.0,1/0/00,Personal Auto,SUV,200.11606
file1.csv,RR77985,Oregon,F,Bachelor,288774.23%,0,80.0,1/0/00,Personal Auto,Four-Door Car,676.944023
file1.csv,QD28391,Washington,M,College,742584.53%,84302,62.0,1/0/00,Personal Auto,Four-Door Car,76.609295
file1.csv,WV17090,California,M,Bachelor,2558572.78%,0,116.0,1/0/00,Corporate Auto,SUV,830.623064
file1.csv,TM23514,Oregon,M,College,1027260.82%,60145,132.0,1/0/00,Personal Auto,SUV,580.473259
file1.csv,MQ68407,Oregon,F,Bachelor,437636.36%,63774,111.0,1/0/00,Personal Auto,Four-Door Car,60.036683
file1.csv,GJ59592,California,F,Bachelor,531889.66%,25134,67.0,1/0/00,Corporate Auto,Four-Door Car,321.6
file1.csv,FY56083,Oregon,M,Bachelor,471976.22%,37057,61.0,1/1/00,Personal Auto,Four-Door Car,47.53101
file1.csv,UA94723,Oregon,F,High School or Below,442803.16%,58577,110.0,1/0/00,Personal Auto,SUV,303.872752
file1.csv,FW91032,California,M,High School or Below,587917.61%,85857,73.0,1/0/00,Corporate Auto,Four-Door Car,100.620067
file1.csv,DE34457,Oregon,F,Doctor,941690.85%,70602,116.0,1/0/00,Personal Auto,SUV,481.339891
file1.csv,HD32044,Oregon,F,Master,828815.56%,33816,106.0,1/2/00,Corporate Auto,Four-Door Car,508.8
file1.csv,HH30454,Oregon,M,Bachelor,3265483.83%,0,153.0,1/0/00,Personal Auto,SUV,1101.6
file1.csv,AH84063,Oregon,F,College,471945.01%,89642,121.0,1/4/00,Corporate Auto,SUV,86.320022
file1.csv,QA17596,California,F,Bachelor,390347.48%,60068,98.0,1/0/00,Personal Auto,Two-Door Car,470.4
file1.csv,XI41052,California,F,Bachelor,545725.97%,50044,139.0,1/0/00,Personal Auto,SUV,667.2
file1.csv,DI30528,California,F,Master,272535.64%,36650,69.0,1/1/00,Personal Auto,Four-Door Car,56.60333
file1.csv,SC66359,Arizona,F,College,443397.37%,50653,110.0,1/0/00,Corporate Auto,SUV,262.865172
file1.csv,EN61670,Arizona,F,Doctor,533246.27%,68931,66.0,1/0/00,Personal Auto,Four-Door Car,309.577946
file1.csv,DQ10761,Oregon,M,Bachelor,231509.50%,0,73.0,1/1/00,Corporate Auto,Four-Door Car,350.4
file1.csv,BQ51587,California,F,College,541195.37%,0,73.0,1/0/00,Personal Auto,Four-Door Car,365.364581
file1.csv,JE21522,California,M,Bachelor,958733.23%,39266,80.0,1/0/00,Personal Auto,Four-Door Car,384
file1.csv,WS47147,California,M,College,2210350.72%,0,102.0,1/0/00,Personal Auto,SUV,489.6
file1.csv,ZA64638,Nevada,F,High School or Below,976494.53%,0,98.0,1/1/00,Personal Auto,Four-Door Car,705.6
file1.csv,EW38459,Nevada,F,Bachelor,256715.15%,40864,65.0,1/0/00,Corporate Auto,Four-Door Car,9.51528
file1.csv,QW87316,Oregon,F,College,265062.28%,39035,68.0,1/0/00,Personal Auto,Four-Door Car,244.564334
file1.csv,IC43478,California,M,Bachelor,1126436.33%,34923,98.0,1/0/00,Personal Auto,Two-Door Car,639.105556
file1.csv,TE34064,California,M,High School or Below,216852.35%,0,63.0,1/0/00,Personal Auto,Four-Door Car,453.6
file1.csv,WU60905,California,F,High School or Below,861066.75%,0,111.0,1/0/00,Corporate Auto,SUV,532.8
file1.csv,YM18992,California,F,College,283464.62%,24506,71.0,1/0/00,Personal Auto,Two-Door Car,511.2
file1.csv,PD55753,Oregon,M,High School or Below,893013.97%,0,82.0,1/0/00,Personal Auto,Four-Door Car,554.522969
file1.csv,KU56006,Arizona,F,College,553638.70%,52220,70.0,1/1/00,Personal Auto,Four-Door Car,336
file1.csv,MJ69973,Arizona,M,High School or Below,284085.43%,0,74.0,1/0/00,Personal Auto,Two-Door Car,402.449823
file1.csv,TW43626,California,M,College,808288.10%,53554,67.0,1/0/00,Personal Auto,Four-Door Car,327.020539
file1.csv,XX84133,California,M,Bachelor,525473.43%,34476,67.0,1/1/00,Corporate Auto,Four-Door Car,5.3953
file1.csv,ZW84453,Arizona,F,Bachelor,511623.76%,0,70.0,1/0/00,Personal Auto,Four-Door Car,131.401291
file1.csv,HO29524,California,M,College,303464.70%,68205,76.0,1/0/00,Personal Auto,Two-Door Car,99.382943
file1.csv,VE89726,California,F,High School or Below,802489.99%,0,119.0,1/1/00,Personal Auto,SUV,856.8
file1.csv,GE87503,California,M,High School or Below,1821114.32%,53690,154.0,1/0/00,Personal Auto,SUV,739.2
file1.csv,PX90263,Oregon,M,High School or Below,512156.33%,0,72.0,1/0/00,Personal Auto,Four-Door Car,518.4
file1.csv,NI17718,California,F,High School or Below,215017.86%,0,61.0,1/0/00,Personal Auto,Four-Door Car,292.8
file1.csv,FY32213,California,F,High School or Below,559538.99%,74454,71.0,1/0/00,Personal Auto,Four-Door Car,340.8
file1.csv,RZ13254,Nevada,F,Bachelor,756282.40%,0,73.0,1/0/00,Personal Auto,Four-Door Car,350.4
file1.csv,GN45013,Oregon,M,High School or Below,538585.32%,29664,71.0,1/0/00,Personal Auto,Four-Door Car,340.8
file1.csv,NM39588,Washington,F,Doctor,267805.83%,72450,66.0,1/0/00,Corporate Auto,Four-Door Car,84.218363
file1.csv,KU84464,Nevada,F,Bachelor,942256.79%,47272,79.0,1/3/00,Personal Auto,Four-Door Car,64.546877
file1.csv,YH43527,Oregon,F,College,360586.03%,21585,92.0,1/0/00,Corporate Auto,Four-Door Car,441.6
file1.csv,RO30676,California,F,College,776259.06%,23827,106.0,1/2/00,Personal Auto,Four-Door Car,37.910623
file1.csv,QL59704,Arizona,F,College,2344490.05%,69906,74.0,1/2/00,Corporate Auto,Four-Door Car,202.860399
file1.csv,QH19450,California,F,High School or Below,255817.82%,0,72.0,1/0/00,Corporate Auto,Four-Door Car,345.6
file1.csv,SA54664,Washington,M,Master,265438.10%,73196,66.0,1/1/00,Personal Auto,Four-Door Car,85.809817
file1.csv,CI38330,Washington,M,Bachelor,254978.61%,72217,6464.0,1/0/00,Personal Auto,Four-Door Car,91.146661
file1.csv,WB38524,California,M,High School or Below,296959.33%,46131,74.0,1/0/00,Personal Auto,Two-Door Car,355.2
file1.csv,CE56187,Oregon,F,Master,436312.46%,54514,109.0,1/3/00,Personal Auto,SUV,286.234931
file1.csv,JL19416,California,F,High School or Below,588430.86%,0,161.0,1/0/00,Personal Auto,SUV,1159.2
file1.csv,JZ61422,Nevada,F,College,527219.16%,96668,66.0,1/0/00,Personal Auto,Four-Door Car,316.8
file1.csv,LA13377,California,M,Doctor,550989.57%,78879,69.0,1/1/00,Personal Auto,Four-Door Car,466.570791
file1.csv,NC99948,Nevada,M,College,1631368.35%,0,69.0,1/0/00,Personal Auto,Four-Door Car,331.2
file1.csv,QD34785,Arizona,F,Bachelor,567805.02%,0,76.0,1/0/00,Personal Auto,Four-Door Car,364.8
file1.csv,RO26085,California,F,Bachelor,1210120.88%,0,112.0,1/0/00,Personal Auto,Sports Car,1252.406235
file1.csv,ES57969,Oregon,M,Bachelor,245357.08%,29735,69.0,1/0/00,Personal Auto,Four-Door Car,331.2
file1.csv,JK55587,California,M,High School or Below,507566.27%,23082,65.0,1/0/00,Special Auto,Four-Door Car,312
file1.csv,RN97635,Arizona,M,Bachelor,321497.94%,53984,80.0,1/0/00,Corporate Auto,Four-Door Car,421.484456
file1.csv,BI76326,California,F,College,1227534.31%,52135,156.0,1/0/00,Personal Auto,SUV,430.505942
file1.csv,JA34909,California,F,College,272221.07%,17576,71.0,1/0/00,Corporate Auto,Four-Door Car,398.502948
file1.csv,OJ90342,Oregon,F,Bachelor,245744.09%,29486,62.0,1/0/00,Personal Auto,Four-Door Car,7.646763
file1.csv,CM88932,Oregon,F,Master,355484.53%,58557,88.0,1/0/00,Corporate Auto,Four-Door Car,55.510526
file1.csv,JJ97525,California,M,Bachelor,492954.97%,25632,63.0,1/0/00,Personal Auto,Two-Door Car,351.270869
file1.csv,XV21647,California,F,High School or Below,803645.03%,0,112.0,1/0/00,Personal Auto,Sports Car,806.4
file1.csv,MC83487,Arizona,M,Bachelor,427691.53%,18768,68.0,1/3/00,Corporate Auto,Four-Door Car,647.454583
file1.csv,BL90769,California,F,Bachelor,3347334.95%,33190,106.0,1/0/00,Personal Auto,SUV,508.8
file1.csv,CR57148,Oregon,F,Master,596058.14%,47945,74.0,1/0/00,Personal Auto,Two-Door Car,128.43823
file1.csv,CP85232,Arizona,M,College,4479546.94%,58778,126.0,1/0/00,Special Auto,SUV,302.033971
file1.csv,YL74732,California,F,High School or Below,383211.81%,15192,100.0,1/0/00,Personal Auto,SUV,480
file1.csv,FG16766,California,F,Bachelor,683793.26%,51859,171.0,1/0/00,Personal Auto,SUV,1003.160633
file1.csv,NV55438,Nevada,F,High School or Below,528526.82%,23422,72.0,1/0/00,Personal Auto,Two-Door Car,518.4
file1.csv,RM10880,California,F,College,309651.12%,21604,79.0,1/0/00,Corporate Auto,Four-Door Car,379.2
file1.csv,GL56175,Arizona,M,College,358971.07%,79298,90.0,1/0/00,Personal Auto,Four-Door Car,244.362072
file1.csv,UK52289,Arizona,F,Bachelor,258240.85%,76731,64.0,1/0/00,Special Auto,Four-Door Car,201.455005
file1.csv,OT85112,Washington,M,College,340391.94%,38460,88.0,1/1/00,Personal Auto,Four-Door Car,91.55098
file1.csv,BC62782,Arizona,F,College,1357567.60%,48534,115.0,1/1/00,Personal Auto,SUV,552
file1.csv,TI19722,Washington,M,Doctor,343613.43%,30817,88.0,1/0/00,Corporate Auto,Four-Door Car,91.834668
file1.csv,JP30654,Oregon,F,College,2868582.79%,48412,104.0,1/0/00,Personal Auto,SUV,707.430832
file1.csv,UM45563,Washington,M,Bachelor,450267.97%,68798,114.0,1/0/00,Personal Auto,SUV,92.915251
file1.csv,EN60878,Oregon,M,Bachelor,618311.15%,23712,85.0,1/0/00,Personal Auto,Four-Door Car,376.126419
file1.csv,JF36291,California,M,College,387364.70%,28142,105.0,1/0/00,Personal Auto,Sports Car,701.708239
file1.csv,BK59444,California,F,Master,1892933.06%,72196,68.0,1/0/00,Personal Auto,Four-Door Car,152.184244
file1.csv,MK70700,California,M,Master,555329.58%,68197,69.0,1/0/00,Personal Auto,Four-Door Car,176.819414
file1.csv,IW71076,California,M,Bachelor,501125.92%,75248,63.0,1/0/00,Corporate Auto,Four-Door Car,104.454624
file1.csv,AP98768,California,F,College,1044244.63%,0,98.0,1/0/00,Personal Auto,Four-Door Car,941.718054
file1.csv,OM24164,Nevada,M,Bachelor,219961.78%,0,65.0,1/1/00,Personal Auto,Two-Door Car,468
file1.csv,HR85211,Washington,F,Master,512317.09%,89879,63.0,1/0/00,Personal Auto,Two-Door Car,94.030308
file1.csv,VC87846,Oregon,M,High School or Below,748431.05%,46998,96.0,1/0/00,Corporate Auto,Four-Door Car,460.8
file1.csv,ZM92052,Oregon,M,Bachelor,261302.31%,57099,67.0,1/0/00,Personal Auto,Two-Door Car,67.859881
file1.csv,ON73702,Arizona,F,Bachelor,908063.97%,33897,114.0,1/0/00,Corporate Auto,SUV,539.843003
file1.csv,QQ90441,Nevada,F,High School or Below,1377097.62%,59207,116.0,1/0/00,Personal Auto,Four-Door Car,556.8
file1.csv,HU35721,Oregon,M,High School or Below,287682.29%,40171,73.0,1/0/00,Personal Auto,Four-Door Car,350.4
file1.csv,YP47665,Washington,M,Doctor,540891.15%,80192,67.0,1/0/00,Personal Auto,Four-Door Car,95.193157
file1.csv,FU99476,Washington,M,High School or Below,677030.68%,74422,85.0,1/1/00,Personal Auto,Four-Door Car,95.338505
file1.csv,AG85615,Oregon,M,College,2414387.56%,0,87.0,1/0/00,Special Auto,Four-Door Car,626.4
file1.csv,OY74069,Arizona,F,College,353805.95%,0,67.0,1/5/00,Personal Auto,Four-Door Car,321.6
file1.csv,DJ91267,Nevada,F,Bachelor,2909123.94%,34226,244.0,1/0/00,Personal Auto,Luxury SUV,494.395024
file1.csv,KB72438,California,F,High School or Below,1983420.12%,65989,123.0,1/1/00,Personal Auto,SUV,115.545086
file1.csv,TR67616,Oregon,M,High School or Below,473136.70%,30686,61.0,1/0/00,Corporate Auto,Four-Door Car,19.938981
file1.csv,GF65731,California,F,Master,3553784.60%,0,113.0,1/0/00,Personal Auto,Sports Car,799.926741
file1.csv,HB67642,Arizona,F,High School or Below,3461137.90%,20090,109.0,1/0/00,Personal Auto,Sports Car,523.2
file1.csv,DP84567,California,M,High School or Below,2021630.88%,0,183.0,1/0/00,Personal Auto,Luxury SUV,878.4
file1.csv,VV77534,Oregon,M,College,1397651.93%,77094,176.0,1/0/00,Personal Auto,SUV,444.470676
file1.csv,GL67540,California,F,College,590408.82%,97413,73.0,1/0/00,Personal Auto,Four-Door Car,268.819985
file1.csv,SV50502,Oregon,F,Master,559583.50%,79189,69.0,1/0/00,Corporate Auto,Four-Door Car,331.2
file1.csv,UK59698,California,F,High School or Below,229430.36%,0,62.0,1/0/00,Personal Auto,Two-Door Car,297.6
file1.csv,OA57352,Arizona,F,College,627391.19%,18577,86.0,1/0/00,Personal Auto,Four-Door Car,412.8
file1.csv,ZF84449,Oregon,F,College,372672.80%,0,112.0,1/1/00,Special Auto,Sports Car,806.4
file1.csv,AX86150,Washington,M,High School or Below,265671.31%,62777,67.0,1/0/00,Personal Auto,Two-Door Car,101.288069
file1.csv,HG39060,Oregon,M,Bachelor,511068.08%,0,74.0,1/0/00,Corporate Auto,Four-Door Car,532.8
file1.csv,EM29359,Nevada,M,College,712659.65%,17483,183.0,1/0/00,Personal Auto,Luxury Car,1317.6
file1.csv,SF57173,Oregon,M,Master,460163.41%,84394,114.0,1/0/00,Personal Auto,SUV,691.412378
file1.csv,OT47603,Oregon,M,College,915523.97%,0,127.0,1/0/00,Personal Auto,Sports Car,804.811859
file1.csv,SW31412,Oregon,F,College,1480805.62%,41440,62.0,1/1/00,Personal Auto,Four-Door Car,297.6
file1.csv,JS36322,Arizona,M,High School or Below,890167.84%,0,136.0,1/1/00,Personal Auto,Sports Car,1090.86434
file1.csv,RE81445,Oregon,F,College,573459.82%,98132,71.0,1/0/00,Personal Auto,Two-Door Car,50.587035
file1.csv,RM24280,Oregon,F,High School or Below,417769.70%,0,112.0,1/0/00,Personal Auto,Four-Door Car,537.6
file1.csv,LC25393,California,M,Bachelor,2777628.91%,88220,230.0,1/0/00,Personal Auto,Luxury Car,151.528482
file1.csv,UX38930,Arizona,F,Master,1036434.75%,58327,129.0,1/0/00,Personal Auto,SUV,347.075948
file1.csv,HD95496,Oregon,M,Master,785190.14%,25950,66.0,1/0/00,Personal Auto,Two-Door Car,271.697529
file1.csv,RX24650,Oregon,M,High School or Below,477294.38%,20993,133.0,1/0/00,Corporate Auto,SUV,638.4
file1.csv,DW19309,Oregon,M,High School or Below,1422650.49%,65726,177.0,1/0/00,Corporate Auto,SUV,849.6
file1.csv,MT41386,Washington,M,Bachelor,287543.24%,84768,72.0,1/0/00,Personal Auto,Two-Door Car,110.484661
